Class	Node Name
2.000000	29691
2.000000	6939
2.000000	328206
2.000000	49605
1.000000	59689
1.000000	30781
1.000000	701
1.000000	2497
1.000000	174
2.000000	7575
2.000000	262317
1.000000	29636
1.000000	2914
1.000000	18747
1.000000	263702
1.000000	553
1.000000	559
1.000000	2857
1.000000	29075
2.000000	15576
2.000000	12307
1.000000	3333
1.000000	12859
2.000000	52888
2.000000	1916
2.000000	52720
2.000000	37468
2.000000	12956
2.000000	10429
2.000000	52873
2.000000	20612
1.000000	16347
2.000000	4657
2.000000	24482
1.000000	8426
1.000000	3356
1.000000	5400
1.000000	2110
1.000000	3491
1.000000	22652
1.000000	15685
1.000000	6881
1.000000	29208
1.000000	34019
1.000000	3303
1.000000	20764
1.000000	8732
1.000000	41722
1.000000	29608
1.000000	6453
1.000000	680
1.000000	20965
2.000000	20080
1.000000	9002
1.000000	20495
1.000000	8455
1.000000	29686
2.000000	15547
1.000000	19151
1.000000	25091
1.000000	37271
1.000000	38930
1.000000	14061
1.000000	47147
1.000000	15562
1.000000	12779
1.000000	50300
1.000000	50304
1.000000	1299
1.000000	56730
1.000000	31463
1.000000	286
1.000000	20932
1.000000	6762
2.000000	53067
1.000000	47692
1.000000	25220
1.000000	8896
2.000000	25152
1.000000	11537
1.000000	293
1.000000	49463
1.000000	13193
1.000000	39392
1.000000	3257
1.000000	29504
1.000000	51405
1.000000	24611
1.000000	7018
1.000000	1103
1.000000	12654
1.000000	513
2.000000	198249
2.000000	13030
1.000000	29680
1.000000	31122
2.000000	38001
2.000000	7473
1.000000	31424
1.000000	39351
1.000000	12552
1.000000	6661
1.000000	1273
1.000000	6667
2.000000	8220
1.000000	2603
2.000000	30844
1.000000	21320
2.000000	59891
1.000000	8943
1.000000	50763
1.000000	8607
2.000000	37640
2.000000	28571
2.000000	22356
2.000000	28634
2.000000	264911
1.000000	4777
1.000000	28917
1.000000	57821
1.000000	12586
1.000000	6830
2.000000	196621
2.000000	9304
2.000000	263075
2.000000	202194
2.000000	34288
1.000000	39122
1.000000	6461
1.000000	8218
1.000000	3320
2.000000	263152
2.000000	23106
2.000000	52320
2.000000	37239
1.000000	8283
1.000000	50620
2.000000	202032
1.000000	49375
2.000000	262757
2.000000	16735
1.000000	4844
1.000000	37989
1.000000	48526
1.000000	198290
2.000000	64463
2.000000	198385
2.000000	21232
2.000000	35369
2.000000	59414
1.000000	15435
1.000000	22548
2.000000	53070
1.000000	57111
1.000000	31742
1.000000	1836
1.000000	25160
2.000000	1280
1.000000	29140
1.000000	2613
2.000000	263508
2.000000	58299
2.000000	52863
