mu	MCC
0.010000	0.248912
0.050000	0.272190
0.100000	0.294063
0.250000	0.204542
0.400000	0.273020
0.550000	0.175013
0.700000	0.273433
0.850000	0.228367
1.000000	0.232893
2.000000	0.296856
3.000000	0.229321
4.000000	0.245927
5.000000	0.271867
6.000000	0.226929
7.000000	0.317063
8.000000	0.306183
9.000000	0.146289
10.000000	0.212777
20.000000	0.241561
