mu	MCC
0.010000	0.671031
0.050000	0.609899
0.100000	0.673632
0.250000	0.706192
0.400000	0.557163
0.550000	0.611567
0.700000	0.674462
0.850000	0.587766
1.000000	0.613395
2.000000	0.645310
3.000000	0.634167
4.000000	0.690963
5.000000	0.664445
6.000000	0.651867
7.000000	0.675285
8.000000	0.659428
9.000000	0.534630
10.000000	0.634237
20.000000	0.559407
