mu	MCC
0.010000	0.802503
0.050000	0.772783
0.100000	0.688894
0.250000	0.741825
0.400000	0.828708
0.550000	0.856641
0.700000	0.886391
0.850000	0.743582
1.000000	0.740934
2.000000	0.679705
3.000000	0.706282
4.000000	0.676531
5.000000	0.737072
6.000000	0.765351
7.000000	0.793654
8.000000	0.672725
9.000000	0.731548
10.000000	0.613440
20.000000	0.643939
