mu	MCC
0.010000	0.114890
0.050000	0.108081
0.100000	0.109761
0.250000	0.069340
0.400000	0.108296
0.550000	0.111964
0.700000	0.107294
0.850000	0.101916
1.000000	0.096112
2.000000	0.068377
3.000000	0.060396
4.000000	0.099843
5.000000	0.101160
6.000000	0.114981
7.000000	0.044609
8.000000	0.085243
9.000000	0.068513
10.000000	0.096278
20.000000	0.105555
