mu	MCC
0.010000	-0.025724
0.050000	-0.052957
0.100000	-0.031468
0.250000	-0.002914
0.400000	-0.029459
0.550000	-0.010699
0.700000	-0.047904
0.850000	-0.051129
1.000000	-0.029641
2.000000	-0.049984
3.000000	-0.021033
4.000000	-0.034261
5.000000	-0.045011
6.000000	-0.038158
7.000000	-0.041126
8.000000	-0.042285
9.000000	-0.062756
10.000000	-0.041206
20.000000	-0.039533
