Class	Node Name
2.000000	29691
2.000000	6939
2.000000	328206
2.000000	49605
2.000000	59689
2.000000	34288
2.000000	15576
2.000000	262317
1.000000	29636
1.000000	2914
1.000000	553
1.000000	3356
2.000000	29075
2.000000	34019
2.000000	12307
2.000000	3333
2.000000	12859
2.000000	52888
2.000000	1251
2.000000	52720
2.000000	52873
2.000000	12956
2.000000	10429
2.000000	25220
2.000000	16347
1.000000	45896
1.000000	19151
2.000000	2857
1.000000	8426
2.000000	20612
1.000000	12654
1.000000	25152
1.000000	3491
1.000000	1273
1.000000	22652
2.000000	20764
2.000000	41722
1.000000	3549
1.000000	174
1.000000	29608
1.000000	5511
1.000000	680
1.000000	1299
2.000000	20080
2.000000	1916
1.000000	16735
1.000000	263702
1.000000	9002
2.000000	20495
2.000000	15547
1.000000	2497
1.000000	4844
1.000000	15562
1.000000	50304
2.000000	56730
2.000000	51945
2.000000	9304
2.000000	264911
2.000000	263075
2.000000	4657
2.000000	263152
2.000000	48526
2.000000	25091
2.000000	202194
2.000000	50620
2.000000	202032
2.000000	49375
2.000000	37239
2.000000	20932
2.000000	6881
2.000000	39351
2.000000	64463
2.000000	50300
2.000000	198385
2.000000	50763
2.000000	6730
2.000000	53067
2.000000	47692
2.000000	29686
2.000000	8896
2.000000	49463
2.000000	15435
2.000000	51405
2.000000	7575
2.000000	30844
2.000000	198249
2.000000	38001
2.000000	59891
2.000000	8220
2.000000	57821
2.000000	31742
2.000000	1280
2.000000	29140
2.000000	57111
2.000000	8607
2.000000	2613
2.000000	37640
2.000000	52320
2.000000	58299
2.000000	28917
2.000000	29504
1.000000	37468
1.000000	8455
1.000000	3257
2.000000	513
1.000000	7018
1.000000	1103
1.000000	286
1.000000	29680
1.000000	31122
1.000000	13030
1.000000	6667
1.000000	47147
1.000000	3320
2.000000	28571
1.000000	4777
1.000000	12779
2.000000	196621
1.000000	37271
2.000000	28634
2.000000	21232
1.000000	2110
1.000000	39122
1.000000	5400
1.000000	6461
1.000000	8218
2.000000	23106
1.000000	8283
1.000000	38930
2.000000	24482
1.000000	262757
1.000000	37989
1.000000	198290
1.000000	6661
1.000000	6453
1.000000	14061
1.000000	6762
1.000000	1836
1.000000	35369
1.000000	59414
2.000000	53070
1.000000	25160
2.000000	52863
1.000000	263508
