mu	MCC
0.010000	0.627838
0.050000	0.670808
0.100000	0.638945
0.250000	0.602228
0.400000	0.630601
0.550000	0.585912
0.700000	0.558254
0.850000	0.585752
1.000000	0.488742
2.000000	0.699647
3.000000	0.502439
4.000000	0.562788
5.000000	0.489561
6.000000	0.538159
7.000000	0.615926
8.000000	0.511646
9.000000	0.617791
10.000000	0.539456
20.000000	0.604639
