mu	MCC
0.010000	0.433577
0.050000	0.415352
0.100000	0.415016
0.250000	0.443040
0.400000	0.430828
0.550000	0.390149
0.700000	0.448167
0.850000	0.376044
1.000000	0.429429
2.000000	0.431734
3.000000	0.421490
4.000000	0.384797
5.000000	0.432100
6.000000	0.357956
7.000000	0.406067
8.000000	0.359675
9.000000	0.367346
10.000000	0.378961
20.000000	0.417394
