mu	MCC
0.010000	0.179805
0.050000	0.170979
0.100000	0.173906
0.250000	0.223341
0.400000	0.214340
0.550000	0.152273
0.700000	0.168406
0.850000	0.114144
1.000000	0.201022
2.000000	0.173819
3.000000	0.163026
4.000000	0.190789
5.000000	0.255411
6.000000	0.226330
7.000000	0.173727
8.000000	0.219641
9.000000	0.252451
10.000000	0.183543
20.000000	0.226868
