mu	MCC
0.010000	0.278777
0.050000	0.263836
0.100000	0.223287
0.250000	0.337729
0.400000	0.273704
0.550000	0.419916
0.700000	0.381412
0.850000	0.344596
1.000000	0.337640
2.000000	0.345816
3.000000	0.390468
4.000000	0.346605
5.000000	0.399381
6.000000	0.379375
7.000000	0.304966
8.000000	0.407863
9.000000	0.352200
10.000000	0.361301
20.000000	0.315921
