mu	MCC
0.010000	0.666148
0.050000	0.691849
0.100000	0.681049
0.250000	0.646350
0.400000	0.605877
0.550000	0.633030
0.700000	0.649807
0.850000	0.646877
1.000000	0.586663
2.000000	0.665647
3.000000	0.649807
4.000000	0.689635
5.000000	0.612217
6.000000	0.709482
7.000000	0.627883
8.000000	0.624641
9.000000	0.704422
10.000000	0.614910
20.000000	0.671335
