1280	1
6720	1
1836	1
20612	1
3333	1
198249	1
29449	0
7575	1
64396	1
196621	1
12859	1
262317	0
41617	1
198290	1
29075	1
22548	1
50304	1
37271	1
41497	1
8218	1
6939	0
20764	1
59689	1
15547	1
52720	1
24482	1
263075	0
57381	1
29608	1
35369	1
9002	1
28571	1
2857	1
16347	1
12637	1
50300	1
15435	1
6453	1
8758	1
49463	1
3257	1
8763	1
50620	1
2613	1
25152	1
2497	1
23106	1
6667	1
29636	1
29680	1
25160	1
53067	1
53070	1
19151	1
202194	1
263651	0
34288	1
9304	1
263152	0
264911	1
31424	1
34781	1
47872	1
16735	0
6881	1
2914	1
34019	1
262757	1
13030	1
62567	1
1916	1
7018	0
12779	1
14061	1
31122	1
20080	1
15605	1
28329	1
14840	0
5396	1
41722	1
22652	1
6762	1
56730	1
8426	1
