mu	MCC
0.010000	0.719297
0.050000	0.545612
0.100000	0.639180
0.250000	0.677019
0.400000	0.593393
0.550000	0.709356
0.700000	0.686961
0.850000	0.812865
1.000000	0.640177
2.000000	0.695905
3.000000	0.598231
4.000000	0.587502
5.000000	0.637575
6.000000	0.615959
7.000000	0.741198
8.000000	0.647618
9.000000	0.696357
10.000000	0.717692
20.000000	0.648295
