mu	MCC
0.010000	0.400546
0.050000	0.320931
0.100000	0.341696
0.250000	0.338484
0.400000	0.380193
0.550000	0.321086
0.700000	0.363601
0.850000	0.337648
1.000000	0.333900
2.000000	0.332208
3.000000	0.301203
4.000000	0.311268
5.000000	0.287851
6.000000	0.268220
7.000000	0.340799
8.000000	0.269418
9.000000	0.280428
10.000000	0.291374
20.000000	0.297834
