mu	MCC
0.010000	0.303349
0.050000	0.265646
0.100000	0.331386
0.250000	0.376220
0.400000	0.309493
0.550000	0.352293
0.700000	0.306981
0.850000	0.318298
1.000000	0.316229
2.000000	0.330759
3.000000	0.287578
4.000000	0.345742
5.000000	0.334599
6.000000	0.291784
7.000000	0.326003
8.000000	0.279436
9.000000	0.294832
10.000000	0.336405
20.000000	0.293867
