mu	MCC
0.010000	0.079882
0.050000	0.066212
0.100000	0.025999
0.250000	0.052236
0.400000	0.073358
0.550000	0.064811
0.700000	0.091799
0.850000	0.044287
1.000000	0.075543
2.000000	0.040689
3.000000	0.069435
4.000000	0.087070
5.000000	0.104112
6.000000	0.054638
7.000000	0.130647
8.000000	0.114750
9.000000	0.099100
10.000000	0.063799
20.000000	0.117547
