mu	MCC
0.010000	0.365216
0.050000	0.355374
0.100000	0.354171
0.250000	0.375230
0.400000	0.385847
0.550000	0.332396
0.700000	0.355999
0.850000	0.355786
1.000000	0.348743
2.000000	0.358361
3.000000	0.353434
4.000000	0.368825
5.000000	0.445566
6.000000	0.391744
7.000000	0.388953
8.000000	0.371164
9.000000	0.315009
10.000000	0.401063
20.000000	0.399538
