mu	MCC
0.010000	0.577853
0.050000	0.634898
0.100000	0.583106
0.250000	0.627705
0.400000	0.620272
0.550000	0.695387
0.700000	0.688251
0.850000	0.654436
1.000000	0.636114
2.000000	0.630907
3.000000	0.647217
4.000000	0.648605
5.000000	0.677625
6.000000	0.640607
7.000000	0.665822
8.000000	0.681299
9.000000	0.638924
10.000000	0.635729
20.000000	0.658024
