mu	MCC
0.010000	0.471334
0.050000	0.655189
0.100000	0.499493
0.250000	0.566011
0.400000	0.639025
0.550000	0.518889
0.700000	0.564027
0.850000	0.559520
1.000000	0.534225
2.000000	0.595039
3.000000	0.565618
4.000000	0.539344
5.000000	0.566157
6.000000	0.651222
7.000000	0.584824
8.000000	0.615582
9.000000	0.506025
10.000000	0.577649
20.000000	0.464509
