mu	MCC
0.010000	0.140614
0.050000	0.095550
0.100000	0.160986
0.250000	0.224238
0.400000	0.072773
0.550000	0.246253
0.700000	0.119947
0.850000	0.170051
1.000000	0.225439
2.000000	0.068618
3.000000	0.123593
4.000000	0.184192
5.000000	0.085886
6.000000	0.165331
7.000000	0.095374
8.000000	0.132889
9.000000	0.099502
10.000000	0.162154
20.000000	0.115751
