mu	MCC
0.010000	0.043030
0.050000	0.048355
0.100000	0.156394
0.250000	0.161584
0.400000	0.073823
0.550000	0.107291
0.700000	0.088999
0.850000	0.085009
1.000000	0.162837
2.000000	0.151760
3.000000	0.169133
4.000000	0.114906
5.000000	0.179064
6.000000	0.201654
7.000000	0.148649
8.000000	0.201884
9.000000	0.117241
10.000000	0.103895
20.000000	0.085270
