mu	MCC
0.010000	-0.050242
0.050000	-0.047326
0.100000	-0.043558
0.250000	-0.036235
0.400000	-0.016324
0.550000	-0.044381
0.700000	-0.037866
0.850000	-0.056952
1.000000	-0.042128
2.000000	-0.050341
3.000000	-0.021502
4.000000	-0.010357
5.000000	-0.054741
6.000000	-0.051033
7.000000	-0.032828
8.000000	-0.003256
9.000000	-0.045408
10.000000	-0.042550
20.000000	-0.021934
