mu	MCC
0.010000	0.028361
0.050000	0.127775
0.100000	0.093535
0.250000	0.073636
0.400000	0.087283
0.550000	0.141863
0.700000	0.080683
0.850000	0.109674
1.000000	0.115364
2.000000	0.080197
3.000000	0.100818
4.000000	0.111814
5.000000	0.125532
6.000000	0.121186
7.000000	0.102944
8.000000	0.084545
9.000000	0.184195
10.000000	0.181774
20.000000	0.104831
