mu	MCC
0.010000	0.422084
0.050000	0.442075
0.100000	0.479365
0.250000	0.491505
0.400000	0.388856
0.550000	0.435090
0.700000	0.453630
0.850000	0.446492
1.000000	0.472997
2.000000	0.460521
3.000000	0.582963
4.000000	0.547450
5.000000	0.471405
6.000000	0.544804
7.000000	0.472153
8.000000	0.385023
9.000000	0.390610
10.000000	0.390943
20.000000	0.410866
