1280	1
513	0
20612	1
25091	0
3333	0
8455	1
37640	0
6667	0
29680	1
196621	0
328206	0
20495	1
5396	1
263702	0
57111	0
41497	1
8218	0
6939	0
20764	0
286	1
35369	1
64463	0
37989	0
59689	0
9002	0
47147	0
1836	1
202032	0
6453	0
49463	0
12859	0
2613	0
29504	0
23106	0
28917	0
263152	0
45896	0
53067	0
15435	0
47692	0
53070	0
1103	0
30844	0
263651	0
263508	0
9304	1
8283	1
37468	0
12637	1
16735	0
2914	0
58299	1
262757	0
39122	0
198249	1
7018	0
31122	0
20080	1
38001	0
37239	0
22548	0
22652	0
6762	0
52863	0
50304	0
25152	0
25220	1
59414	1
52873	0
37271	0
48526	0
198290	0
29075	0
7575	1
52888	0
29636	0
56730	0
28571	0
8896	0
264911	0
8607	0
34288	1
24482	0
263075	0
198385	0
29608	0
4777	0
262317	0
25160	0
39351	0
3257	1
15547	0
50620	0
50877	1
6720	0
31424	0
2497	0
50763	0
20932	0
49605	0
21232	1
1916	0
15562	0
51405	0
19151	1
202194	1
3491	0
29140	1
28634	0
16347	0
57821	0
57381	0
6881	0
34019	0
553	1
13030	1
50300	0
8426	0
12779	0
14061	1
52720	0
680	1
59891	0
15605	1
29686	1
2857	1
1273	0
41722	0
29691	1
31742	0
