mu	MCC
0.010000	0.376694
0.050000	0.455872
0.100000	0.353296
0.250000	0.457721
0.400000	0.348727
0.550000	0.467673
0.700000	0.343370
0.850000	0.411827
1.000000	0.425990
2.000000	0.400740
3.000000	0.382374
4.000000	0.410418
5.000000	0.553472
6.000000	0.457627
7.000000	0.539945
8.000000	0.445802
9.000000	0.347823
10.000000	0.502266
20.000000	0.457428
