Class	Node Name
1.000000	37468
1.000000	37239
1.000000	174
2.000000	29691
2.000000	15576
2.000000	24611
2.000000	3356
2.000000	51405
2.000000	35054
2.000000	3252
2.000000	9002
2.000000	52720
2.000000	3549
2.000000	58299
2.000000	15623
2.000000	62567
1.000000	64396
1.000000	35699
1.000000	24482
1.000000	12350
1.000000	12779
1.000000	9304
1.000000	29680
1.000000	19151
1.000000	51395
1.000000	2914
1.000000	41497
1.000000	8218
1.000000	198290
1.000000	29140
1.000000	1916
1.000000	12637
1.000000	286
1.000000	701
1.000000	1103
2.000000	198249
2.000000	28917
2.000000	8359
2.000000	22652
2.000000	2613
2.000000	6893
2.000000	45896
2.000000	56730
2.000000	41722
2.000000	20764
2.000000	34177
1.000000	6762
1.000000	8455
1.000000	12859
1.000000	29686
1.000000	1299
1.000000	4589
1.000000	13237
1.000000	7575
1.000000	2497
2.000000	31424
2.000000	33891
2.000000	34288
1.000000	15435
1.000000	30132
1.000000	1280
2.000000	25074
2.000000	9189
2.000000	4230
2.000000	262757
2.000000	202194
2.000000	198385
1.000000	20080
1.000000	1251
2.000000	16347
2.000000	3267
2.000000	2895
2.000000	1257
2.000000	3333
2.000000	1239
2.000000	1764
2.000000	8596
2.000000	50300
1.000000	12586
1.000000	57821
2.000000	16735
1.000000	3257
1.000000	3320
1.000000	12654
1.000000	6453
1.000000	2516
2.000000	8607
1.000000	6830
1.000000	59414
1.000000	59891
2.000000	49605
2.000000	47176
2.000000	51185
2.000000	5396
2.000000	14061
2.000000	1836
2.000000	20932
2.000000	41095
2.000000	29222
2.000000	37100
2.000000	25160
2.000000	8220
2.000000	15547
2.000000	25220
2.000000	29608
2.000000	8222
2.000000	25091
2.000000	37271
2.000000	15605
2.000000	47872
2.000000	48526
2.000000	6667
2.000000	8426
2.000000	14361
2.000000	680
2.000000	15703
2.000000	553
2.000000	1853
2.000000	30781
2.000000	327995
2.000000	7738
2.000000	263321
1.000000	49463
1.000000	13193
1.000000	42708
1.000000	50304
2.000000	41562
1.000000	52863
2.000000	263584
2.000000	196621
2.000000	34019
1.000000	57381
2.000000	3491
1.000000	28220
1.000000	12956
2.000000	1221
2.000000	4637
2.000000	4608
1.000000	4777
1.000000	50763
1.000000	8943
2.000000	23106
2.000000	34781
1.000000	28329
2.000000	20612
1.000000	52888
2.000000	22548
2.000000	39821
2.000000	8283
2.000000	25435
2.000000	6720
2.000000	8758
1.000000	5511
1.000000	29075
2.000000	41617
2.000000	4809
2.000000	5392
2.000000	327782
2.000000	59689
2.000000	327960
2.000000	23148
2.000000	25152
1.000000	2828
2.000000	22381
2.000000	53070
1.000000	7018
2.000000	25227
1.000000	13030
1.000000	30844
