mu	MCC
0.010000	0.818339
0.050000	0.684850
0.100000	0.713771
0.250000	0.796178
0.400000	0.732714
0.550000	0.755312
0.700000	0.730383
0.850000	0.851943
1.000000	0.749324
2.000000	0.751156
3.000000	0.666833
4.000000	0.684774
5.000000	0.649347
6.000000	0.615159
7.000000	0.735160
8.000000	0.645134
9.000000	0.697878
10.000000	0.594648
20.000000	0.748107
