47872	0
513	0
25091	0
41497	0
3333	1
5396	0
8455	1
37640	0
6667	0
29680	0
196621	1
42708	1
25220	0
8218	0
6939	0
20764	0
286	0
57381	1
48166	0
37989	1
59689	0
9002	0
1836	1
2857	0
1280	1
34781	1
202032	0
6453	1
49463	0
8763	0
1853	0
2613	0
25152	0
263152	0
45896	0
263651	0
50763	1
53070	0
1103	1
30844	0
29608	1
9304	0
8283	1
16735	0
2914	0
12859	1
58299	1
262757	0
62567	0
198249	1
7018	1
31122	0
20080	1
37239	0
37497	0
553	0
1916	0
6762	0
52863	0
50304	1
6720	0
20612	1
37271	0
64396	1
48526	0
14061	1
198290	0
29075	0
8596	0
7575	1
20932	0
56730	1
28571	0
264911	0
8607	1
34288	1
24482	0
263075	0
53067	0
50300	1
680	0
28329	0
262317	0
25160	1
57118	1
3257	0
15547	0
50620	0
15605	0
31424	1
2497	0
15435	1
29636	1
49605	0
51405	0
19151	0
202194	1
29140	0
16347	1
57821	1
8928	1
6881	1
34019	0
9189	0
13030	1
22652	1
8426	0
12779	0
4589	0
52720	0
198385	1
59891	1
28917	0
29686	0
35369	1
1273	1
263674	0
29691	1
