mu	MCC
0.010000	0.167935
0.050000	0.215697
0.100000	0.227852
0.250000	0.225543
0.400000	0.314667
0.550000	0.379103
0.700000	0.301118
0.850000	0.201663
1.000000	0.331357
2.000000	0.308439
3.000000	0.338760
4.000000	0.323476
5.000000	0.364208
6.000000	0.372829
7.000000	0.336061
8.000000	0.368820
9.000000	0.403726
10.000000	0.216940
20.000000	0.282270
