mu	MCC
0.010000	0.521871
0.050000	0.469880
0.100000	0.364585
0.250000	0.362507
0.400000	0.444240
0.550000	0.401002
0.700000	0.391212
0.850000	0.420259
1.000000	0.443207
2.000000	0.331498
3.000000	0.413457
4.000000	0.415220
5.000000	0.485921
6.000000	0.530991
7.000000	0.436083
8.000000	0.332266
9.000000	0.512567
10.000000	0.396397
20.000000	0.287357
