mu	MCC
0.010000	0.030969
0.050000	0.014346
0.100000	0.016090
0.250000	0.052554
0.400000	0.004801
0.550000	0.044980
0.700000	0.035221
0.850000	0.025673
1.000000	0.026178
2.000000	0.042509
3.000000	0.072094
4.000000	0.005583
5.000000	0.063741
6.000000	0.044972
7.000000	0.025213
8.000000	-0.018895
9.000000	0.001135
10.000000	0.021718
20.000000	0.027294
