mu	MCC
0.010000	0.618669
0.050000	0.566742
0.100000	0.635291
0.250000	0.633938
0.400000	0.616029
0.550000	0.655514
0.700000	0.549719
0.850000	0.656179
1.000000	0.671402
2.000000	0.671513
3.000000	0.714416
4.000000	0.605997
5.000000	0.686270
6.000000	0.681142
7.000000	0.658047
8.000000	0.598696
9.000000	0.688076
10.000000	0.596574
20.000000	0.722386
