mu	MCC
0.010000	0.141805
0.050000	0.177170
0.100000	0.142381
0.250000	0.183620
0.400000	0.119694
0.550000	0.121194
0.700000	0.208034
0.850000	0.168501
1.000000	0.146560
2.000000	0.185130
3.000000	0.151565
4.000000	0.247643
5.000000	0.282273
6.000000	0.328072
7.000000	0.230953
8.000000	0.216275
9.000000	0.186319
10.000000	0.199263
20.000000	0.187185
