mu	MCC
0.010000	0.255055
0.050000	0.192625
0.100000	0.243506
0.250000	0.231299
0.400000	0.156550
0.550000	0.238197
0.700000	0.267979
0.850000	0.256115
1.000000	0.199184
2.000000	0.255580
3.000000	0.229183
4.000000	0.313543
5.000000	0.271623
6.000000	0.266553
7.000000	0.231776
8.000000	0.228861
9.000000	0.241666
10.000000	0.242108
20.000000	0.215184
