mu	MCC
0.010000	0.090208
0.050000	0.086812
0.100000	0.043219
0.250000	0.067968
0.400000	0.002913
0.550000	0.164413
0.700000	0.047610
0.850000	0.110101
1.000000	0.167917
2.000000	0.131252
3.000000	0.078402
4.000000	0.079992
5.000000	0.041294
6.000000	0.105704
7.000000	0.170364
8.000000	0.106525
9.000000	0.118260
10.000000	0.113588
20.000000	0.146751
