mu	MCC
0.010000	0.088940
0.050000	0.123632
0.100000	0.129969
0.250000	0.124719
0.400000	0.086417
0.550000	0.130648
0.700000	0.186805
0.850000	0.148268
1.000000	0.168499
2.000000	0.121515
3.000000	0.189863
4.000000	0.155294
5.000000	0.206392
6.000000	0.173043
7.000000	0.151008
8.000000	0.174536
9.000000	0.170950
10.000000	0.125266
20.000000	0.143481
