mu	MCC
0.010000	0.601465
0.050000	0.401914
0.100000	0.437639
0.250000	0.424613
0.400000	0.311660
0.550000	0.348634
0.700000	0.430506
0.850000	0.340662
1.000000	0.348881
2.000000	0.358991
3.000000	0.334259
4.000000	0.311136
5.000000	0.402446
6.000000	0.421168
7.000000	0.404394
8.000000	0.388397
9.000000	0.353771
10.000000	0.380739
20.000000	0.343781
