mu	MCC
0.010000	0.009757
0.050000	-0.014772
0.100000	0.008839
0.250000	0.013323
0.400000	-0.003077
0.550000	0.002719
0.700000	0.009913
0.850000	-0.000024
1.000000	0.004328
2.000000	0.005344
3.000000	0.023130
4.000000	0.004292
5.000000	0.011983
6.000000	0.010450
7.000000	0.007011
8.000000	0.001030
9.000000	0.018765
10.000000	-0.002380
20.000000	0.019917
