mu	MCC
0.010000	0.545578
0.050000	0.587195
0.100000	0.644240
0.250000	0.463634
0.400000	0.519344
0.550000	0.536852
0.700000	0.552974
0.850000	0.606553
1.000000	0.500037
2.000000	0.431889
3.000000	0.439432
4.000000	0.517562
5.000000	0.482678
6.000000	0.554371
7.000000	0.454912
8.000000	0.463350
9.000000	0.573861
10.000000	0.576416
20.000000	0.474690
