mu	MCC
0.010000	0.073222
0.050000	0.077152
0.100000	0.076846
0.250000	0.033198
0.400000	0.089474
0.550000	0.131908
0.700000	0.049405
0.850000	0.061120
1.000000	0.083621
2.000000	0.068370
3.000000	0.071007
4.000000	0.106575
5.000000	0.105401
6.000000	0.076079
7.000000	0.032145
8.000000	0.086706
9.000000	0.065064
10.000000	0.083205
20.000000	0.099999
