4608	1
1280	0
25091	1
6667	1
196621	1
22548	1
59414	0
41497	0
8218	0
8222	1
57381	0
29222	1
553	1
2613	1
8758	1
12859	0
28220	0
12350	0
25152	1
23106	1
25160	1
15435	0
1103	0
30844	0
9304	0
8283	1
37468	0
262757	1
62567	1
198249	1
6762	0
20080	0
22652	1
52863	0
50304	0
20612	1
41095	1
25227	1
41617	1
198290	0
14361	1
52888	0
680	1
28329	0
3252	1
3257	0
15547	1
6720	1
31424	1
51405	1
19151	0
34019	1
13030	0
50300	1
8426	1
14061	1
35054	1
198385	1
15605	1
29680	0
41722	1
47872	1
3333	1
8455	0
5392	1
5396	1
327960	1
25220	1
57821	0
20764	1
286	0
59689	1
9002	1
1836	1
34781	1
6453	0
49463	0
327995	1
45896	1
53070	1
2895	1
15699	0
25435	1
12637	0
16735	1
2914	0
7018	0
35699	0
37239	0
1916	0
34177	1
37271	1
64396	0
39821	1
48526	1
29075	0
8596	1
7575	0
56730	1
8607	1
263584	1
34288	1
24482	0
3491	1
29608	1
30132	0
13237	0
58299	1
28917	1
2497	0
50763	0
20932	1
49605	1
202194	1
29140	0
16347	1
3549	1
9189	1
12779	0
4589	0
52720	1
51185	1
59891	0
29686	0
4777	0
29691	1
