Class	Node Name
2.000000	49605
2.000000	50304
1.000000	59689
1.000000	30781
1.000000	6720
1.000000	1853
1.000000	37497
1.000000	3356
1.000000	41095
1.000000	24785
1.000000	38001
2.000000	29208
2.000000	12637
1.000000	2852
1.000000	15685
1.000000	266534
1.000000	18881
2.000000	15605
1.000000	14907
1.000000	6908
1.000000	29075
1.000000	6453
2.000000	3333
2.000000	1136
1.000000	52888
1.000000	1251
1.000000	22381
1.000000	53070
1.000000	4809
1.000000	57866
1.000000	8283
1.000000	16347
2.000000	25227
1.000000	9002
1.000000	6894
1.000000	2516
1.000000	8426
1.000000	8167
1.000000	7738
1.000000	25933
1.000000	12654
1.000000	39351
1.000000	15562
1.000000	34549
1.000000	6881
1.000000	29608
1.000000	3491
1.000000	2914
1.000000	1299
2.000000	50877
1.000000	6762
1.000000	20764
1.000000	8359
2.000000	8732
2.000000	41722
1.000000	1764
1.000000	42525
1.000000	8455
1.000000	25091
1.000000	5400
1.000000	8607
1.000000	3549
1.000000	48526
1.000000	34177
1.000000	5511
2.000000	35054
1.000000	6667
1.000000	50300
1.000000	34019
2.000000	12350
1.000000	13030
1.000000	6661
2.000000	680
1.000000	1239
1.000000	20080
1.000000	28220
1.000000	16735
1.000000	52873
1.000000	9304
2.000000	5392
1.000000	4134
1.000000	2828
1.000000	13760
1.000000	56730
1.000000	31463
1.000000	15547
1.000000	8220
1.000000	8943
1.000000	47147
1.000000	49375
2.000000	3303
1.000000	4230
2.000000	28917
2.000000	3267
2.000000	20932
2.000000	30844
1.000000	37468
1.000000	12859
1.000000	262757
1.000000	24611
1.000000	198290
1.000000	174
1.000000	28634
1.000000	22356
1.000000	52720
1.000000	30132
1.000000	52863
1.000000	52320
1.000000	47692
1.000000	205206
1.000000	8896
1.000000	25152
1.000000	23148
1.000000	37100
1.000000	327782
2.000000	29222
1.000000	51405
1.000000	2110
2.000000	5396
1.000000	35699
1.000000	1103
1.000000	3257
1.000000	12956
1.000000	701
1.000000	2497
1.000000	1280
2.000000	513
2.000000	6830
1.000000	327960
2.000000	39821
1.000000	4777
1.000000	10429
1.000000	37271
1.000000	51185
1.000000	29680
1.000000	50763
1.000000	20562
1.000000	43578
1.000000	6893
1.000000	2613
2.000000	3252
1.000000	57111
1.000000	39122
1.000000	23106
1.000000	24482
1.000000	8218
1.000000	13237
2.000000	41497
1.000000	6461
1.000000	7575
1.000000	27715
1.000000	14061
1.000000	15435
1.000000	286
1.000000	35369
1.000000	1916
1.000000	19151
1.000000	49463
1.000000	31742
1.000000	12779
1.000000	25160
2.000000	2895
